model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.01,0.33895407734315514
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.025,0.443416251560259
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.05,0.5175729833702174
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.1,0.5992296305330058
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.15,0.6983454060104735
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.2,0.7115308508679817
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.25,0.7734686948193452
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.3,0.803693049993154
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.35,0.8429102309286494
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.4,0.893848087800536
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.45,0.9168182012162986
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.5,0.9630211383252196
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.55,1.0012524987423055
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.6,1.0334380876623976
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.65,1.085601608071473
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.7,1.1563465681387923
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.75,1.3076164651641575
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541448756702
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093956841358
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.6910905245448569
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756451255575
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.0377021516052394
nfidd-diff,HHS Region 8,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.2237545888589256
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.3389540774663442
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.44341625157215214
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.5175729833713882
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296306115392
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454059926184
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.7115308509232356
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.773468694834601
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.8036930499573436
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.8429102309668532
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480877875188
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168182011832637
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.9630211383407206
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.0012524987865898
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.0334380877117255
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.0856016081238522
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465681133553
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.3076164653452405
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.414254145027163
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.486409395358387
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.6910905245475183
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756453173156
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.0377021515210334
nfidd-diff,HHS Region 8,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.2237545887944616
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.3389540756038195
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.4434162500042176
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.5175729823430868
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.5992296257931713
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.6983454027315031
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.7115308480487371
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.7734686937318319
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.8036930491170411
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.8429102297230986
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.8938480847464005
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.9168181994854574
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.9630211368867236
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.0012524966753003
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.0334380853088936
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.0856016062396103
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1563465661559842
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.307616461010092
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.4142541420787067
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.4864093879622855
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.6910905226172435
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.8488756402594064
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,2.037702149205682
nfidd-diff,HHS Region 9,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,2.2237545843268762
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.3389540755775257
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.4434162500102192
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.5175729823071684
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.5992296257861769
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.6983454026966582
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.2,0.7115308480816007
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.25,0.7734686937479682
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.3,0.8036930491117059
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.35,0.8429102296971521
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.4,0.893848084761953
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.45,0.9168181995235889
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.5,0.9630211368969779
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.55,1.0012524965489864
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.6,1.033438085226582
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.65,1.085601606298063
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.7,1.1563465661286627
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.75,1.3076164608054028
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.8,1.4142541421070647
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.85,1.4864093880096465
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.9,1.6910905226032966
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.95,1.8488756402337914
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.975,2.0377021491872203
nfidd-diff,HHS Region 9,2016-03-12,2,2016-03-26,ili perc,quantile,0.99,2.2237545844667137
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.01,0.3389540755324306
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.025,0.44341624999685525
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.05,0.5175729823046141
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.1,0.5992296254312524
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.15,0.6983454027244161
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.2,0.7115308481371363
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.25,0.7734686937238273
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.3,0.8036930491258314
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.35,0.84291022967945
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.4,0.8938480846511367
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.45,0.9168181995120941
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.5,0.9630211368702404
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.55,1.0012524964930487
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.6,1.0334380852287253
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.65,1.085601606292292
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.7,1.1563465661874917
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.75,1.3076164608555958
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541421276196
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093879754292
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.6910905225895683
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756401680964
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.0377021491745873
nfidd-diff,HHS Region 9,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.223754584509569
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.3389540754965386
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.4434162500414557
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.517572982307002
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296253976841
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454027195699
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.711530848068856
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.7734686936863555
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.8036930491534002
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.8429102296582625
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480846644767
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168181995350504
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.9630211368601804
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.0012524965499976
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.033438085201176
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.085601606283831
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465661785486
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.307616460772247
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.4142541421916555
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.486409388232507
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.6910905224888777
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756400917876
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.037702149164871
nfidd-diff,HHS Region 9,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.2237545844126494
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.33895407769000335
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.4434162517613258
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.5175729834523016
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.5992296309085998
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.6983454056532906
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.7115308505437039
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.773468694946418
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.8036930499109304
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.8429102309079861
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.8938480877702802
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.9168182012528145
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.9630211386402145
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.0012524986608546
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.0334380876994627
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.085601608109537
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1563465683951226
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.3076164651214364
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.4142541449486492
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.4864093956560853
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.6910905246587022
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.8488756451934465
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,2.037702151727985
nfidd-diff,HHS Region 10,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,2.2237545887955013
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.33895407763132235
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.44341625181110955
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.5175729834402354
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.5992296309983928
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.6983454057296674
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.2,0.7115308506368763
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.25,0.7734686949505075
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.3,0.8036930499058533
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.35,0.8429102309157784
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.4,0.8938480877504154
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.45,0.9168182012414419
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.5,0.9630211386739826
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.55,1.0012524987089766
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.6,1.0334380877170732
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.65,1.0856016080909572
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.7,1.156346568377285
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.75,1.3076164650464621
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.8,1.4142541449363826
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.85,1.4864093956777342
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.9,1.6910905247286945
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.95,1.8488756452413475
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.975,2.0377021517262204
nfidd-diff,HHS Region 10,2016-03-12,2,2016-03-26,ili perc,quantile,0.99,2.2237545887383665
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.01,0.33895407764178165
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.025,0.44341625183150846
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.05,0.5175729834260407
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.1,0.5992296310238431
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.15,0.6983454058105328
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.2,0.7115308506754363
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.25,0.7734686948938991
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.3,0.8036930499264945
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.35,0.8429102309487986
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.4,0.8938480877734054
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.45,0.9168182011239308
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.5,0.9630211386703345
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.55,1.001252498714328
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.6,1.0334380876281433
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.65,1.08560160807597
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.7,1.1563465683845664
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.75,1.307616464930493
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541449373325
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093954981992
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.69109052467399
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756453262614
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.037702151771043
nfidd-diff,HHS Region 10,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.2237545887442973
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.33895407762630647
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.4434162518477197
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.5175729834085188
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296307301399
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454057366454
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.7115308506795287
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.773468694882576
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.8036930499222026
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.8429102309466149
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480878134882
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168182011903406
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.9630211386528664
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.0012524987022329
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.0334380875787361
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.0856016081217144
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465684287626
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.3076164649580546
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.4142541448684924
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.48640939513646
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.6910905245945012
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756453934234
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.037702151743031
nfidd-diff,HHS Region 10,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.2237545886765298
