model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.95,2.0955611206277585
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.975,2.2453217454225673
nfidd-mvn-season,HHS Region 2,2015-11-14,1,2015-11-21,ili perc,quantile,0.99,2.6439550462931303
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.01,0.21097294836789587
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.025,0.41379488442368734
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.05,0.48331678164937575
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.1,0.5858764121404326
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.15,0.6454403998307825
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.2,0.7196311025831741
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.25,0.7863810854333918
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.3,0.8910911511924378
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.35,0.9616934744857849
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.4,1.0677722570609514
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.45,1.1566823000479822
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.5,1.226726152352711
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.55,1.3790547481012574
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.6,1.4915905218881917
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.65,1.5780331364687934
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.7,1.6578624959503647
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.75,1.7078782140048976
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.8,1.8213950916709454
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.85,1.8771558505899595
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.9,2.084816566542687
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.95,2.406384599961551
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.975,2.82834225983271
nfidd-mvn-season,HHS Region 2,2015-11-14,2,2015-11-28,ili perc,quantile,0.99,3.1544901935460485
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.01,0.22281884086498538
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.025,0.4103469149535573
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.05,0.4834697779816144
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.1,0.5992575806439234
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.15,0.6998302166807194
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.2,0.7757309193042414
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.25,0.8645205567923714
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.3,0.9170289806918556
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.35,1.0039632375346323
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.4,1.0737325796223718
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.45,1.1274311668251136
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.5,1.19836308441258
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.55,1.3249634091326947
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.6,1.4371766842195899
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.65,1.5942662857798722
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.7,1.6900315572379963
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.75,1.8221639822458306
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.8,1.929719370327261
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.85,2.217066215270738
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.9,2.613511998751637
nfidd-mvn-season,HHS Region 2,2015-11-14,3,2015-12-05,ili perc,quantile,0.95,2.915237101541765
